1900	2727.27
1700	2291.67
1500	1952.66
1400	1683.67
1250	1466.67
1100	1289.06
1000	1141.87
900	1018.52
800	914.13
700	825.00
700	748.30
600	681.82
500	623.82
500	572.92
490	528.00
460	488.17
420	452.67
390	420.92
350	392.39
340	366.67
320	343.39
320	322.27
300	303.03
290	285.47
270	269.39
260	254.63
250	241.05
240	228.53
